No.,Channel Name,Receive Frequency,Transmit Frequency,Channel Type,Transmit Power,Band Width,CTCSS/DCS Decode,CTCSS/DCS Encode,Contact,Contact Call Type,Contact TG/DMR ID,Radio ID,Busy Lock/TX Permit,Squelch Mode,Optional Signal,DTMF ID,2Tone ID,5Tone ID,PTT ID,Color Code,Slot,CH Scan List,Receive Group List,TX Prohibit,Reverse,Simplex TDMA,TDMA Adaptive,Encryption Type,Digital Encryption,Call Confirmation,Talk Around,Work Alone,Custom CTCSS,2TONE Decode,Ranging,Through Mode,APRS Report,APRS Report Channel
2024,IR3UIX-TS2,431.51250,433.11250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2025,IR3UW-TS2,430.15000,431.75000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2026,IR4AX-TS2,430.86250,435.86250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2027,IR4MO-TS2,431.47500,433.07500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2028,IR4S-TS2,430.62500,435.03800,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2029,IR4UA-TS2,430.96250,435.96250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2030,IR4UAV-TS2,430.38750,431.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2031,IR4UBA-TS2,431.32500,432.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2032,IR4UBK-TS2,430.20000,431.80000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2033,IR4UBO-TS2,430.23750,435.23750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2034,IR4UCF-TS2,430.30000,435.30000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2035,IR4UCJ-TS2,431.41250,433.01250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2036,IR4UCK-TS2,430.53750,435.53750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2037,IR4UX-TS2,430.13750,435.13750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2038,IR5AR-TS2,430.95000,435.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2039,IR5UCF-TS2,430.65000,435.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2040,IR5UCL-TS2,431.56250,433.16250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2041,IR5UCM-TS2,431.57500,436.57500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2042,IR5UCQ-TS2,431.45000,429.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2043,IR5UCT-TS2,430.42500,435.42500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2044,IR5UDK-TS2,430.62500,435.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2045,IR5UDN-TS2,430.18750,431.78750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2046,IR6UBJ-TS2,430.31250,435.31250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2047,IR6UCG-TS2,430.22500,435.22500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2048,IR6UCI-TS2,430.71250,435.71250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2049,IR6UCU-TS2,430.33750,435.33750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2050,IR6UCW-TS2,430.38750,435.38750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2051,IR6UCX-TS2,430.23750,435.23750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2052,IR6UCZ-TS2,430.96250,435.96250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2053,IR6UDA-TS2,430.98750,435.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2054,IR6UDB-TS2,430.36250,435.36250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2055,IR6UDC-TS2,430.22500,435.22500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2056,IR6UDD-TS2,430.22500,435.22500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2057,IR6UDE-TS2,430.35000,435.35000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,2,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2058,IR6UDF-TS2,430.27500,431.87500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2059,IR6UDG-TS2,431.57500,433.17500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2060,IR6UDH-TS2,430.03750,435.03750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2061,IR6UDM-TS2,430.38750,435.38750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2062,IR6UDO-TS2,430.13750,431.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2063,IR6UDU-TS2,430.43750,435.43750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2064,IR6UDV-TS2,430.46250,435.46250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2065,IR6UF-TS2,430.17500,431.77500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2066,IR6UI-TS2,430.95000,435.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2067,IR6UJ-TS2,431.36250,432.96250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2068,IR6UK-TS2,430.37500,435.37500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2069,IR7AZ-TS2,430.42500,435.42500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2070,IR7UBP-TS2,430.50000,435.50000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2071,IR7UBU-TS2,430.25000,431.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2072,IR7UBV-TS2,431.65000,433.25000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2073,IR7UBX-TS2,430.00000,435.00000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2074,IR7UC-TS2,430.10000,435.10000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2075,IR7UCH-TS2,430.12500,428.52500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2076,IR7UCI-TS2,430.41250,435.41250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2077,IR7UCK-TS2,430.40000,435.40000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2078,IR7UE-TS2,430.05000,431.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2079,IR8UAK-TS2,431.33750,432.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2080,IR8UCF-TS2,430.25000,435.25000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2081,IR8UCN-TS2,430.32500,431.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2082,IR8UDD-TS2,430.27500,425.27500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2083,IR9BR-TS2,430.35000,435.35000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,4,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2084,IR9BR-TS2,430.30000,435.30000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,4,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2085,IR9UBQ-TS2,431.50000,433.10000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2086,IR9UBT-TS2,430.20000,435.20000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2087,IR9UBU-TS2,430.40000,435.40000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2088,IR9UBV-TS2,430.96250,435.96250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2089,IR9UNZ-TS2,430.37500,435.37500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2090,IR9UX-TS2,430.12500,431.72500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2091,IS0AYI-TS2,430.70000,435.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2092,IT9HLC-TS2,430.86250,435.86250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2093,IT9UUT-TS2,430.90000,435.90000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2094,IU5FFN-TS2,430.52500,435.52500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2095,IU8FCQ-TS2,430.52500,435.52500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2096,IW0DSR-TS2,430.60000,435.60000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2097,IW0RQJ-TS2,430.93750,435.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2098,IW1BEB-TS2,430.98750,435.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2099,IW1PPB-TS2,430.93750,435.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2100,IW3BTS-TS2,430.98750,435.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2101,IW3BTS-TS2,430.93750,435.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2102,IW3BTS-TS2,430.91250,435.91250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2103,IW8RBP-TS2,430.86250,435.86250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2104,IW9HGZ-TS2,430.22500,435.22500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2105,IX1VKK-TS2,430.30000,435.30000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2106,IZ0ETE-TS2,430.88750,435.88750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2107,IZ0ZIP-TS2,430.86250,435.86250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2108,IZ0ZTL-TS2,430.93750,435.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2109,IZ1EZN-TS2,430.98750,435.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2110,IZ1HIQ-TS2,430.91250,435.91250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2111,IZ5IGB-TS2,430.92500,435.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2112,IZ5IGB-TS2,430.65000,435.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2113,IZ5IGB-TS2,430.77500,435.77500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2114,IZ5IGB-TS2,430.67500,435.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2115,IZ5IGB-TS2,430.87500,435.87500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2116,IZ5IGB-TS2,430.60000,435.60000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
